,datetime,ipsrc,ipdst,dstport,proto,action,policyid,is_ip_bad
300,2024-03-11 12:48:43,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
301,2024-03-11 12:48:46,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
302,2024-03-11 12:49:16,34.160.144.191,192.168.182.130,43426,TCP,Deny,34,False
303,2024-03-11 12:49:16,34.98.75.36,192.168.182.130,38896,TCP,Deny,34,False
304,2024-03-11 12:49:31,192.168.182.2,192.168.182.130,32981,UDP,Permit,6,False
305,2024-03-11 12:49:31,192.168.182.2,192.168.182.130,32981,UDP,Permit,6,False
306,2024-03-11 12:49:50,34.117.237.239,192.168.182.130,52472,TCP,Deny,34,False
307,2024-03-11 12:49:50,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
308,2024-03-11 12:49:50,34.117.237.239,192.168.182.130,52472,TCP,Deny,34,False
309,2024-03-11 12:50:04,192.168.182.2,192.168.182.130,51344,UDP,Permit,6,False
310,2024-03-11 12:50:43,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
311,2024-03-11 12:50:43,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
312,2024-03-11 12:50:43,34.117.237.239,192.168.182.130,52472,TCP,Deny,34,False
313,2024-03-11 12:51:10,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
314,2024-03-11 12:51:10,192.168.182.2,192.168.182.130,34904,UDP,Permit,6,False
315,2024-03-11 12:51:39,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
316,2024-03-11 12:51:45,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
317,2024-03-11 12:52:29,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
318,2024-03-11 12:52:29,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
319,2024-03-11 12:52:29,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
320,2024-03-11 12:52:33,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
321,2024-03-11 12:52:33,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
322,2024-03-11 12:52:36,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
323,2024-03-11 12:52:43,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
324,2024-03-11 12:52:43,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
325,2024-03-11 12:52:43,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
326,2024-03-11 12:52:52,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
327,2024-03-11 12:53:21,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
328,2024-03-11 12:53:21,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
329,2024-03-11 12:53:21,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
330,2024-03-11 12:53:21,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
331,2024-03-11 12:53:21,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
332,2024-03-11 12:53:32,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
333,2024-03-11 12:53:32,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
334,2024-03-11 12:54:01,34.149.100.209,192.168.182.130,40892,TCP,Deny,34,False
335,2024-03-11 12:54:01,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
336,2024-03-11 12:54:22,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
337,2024-03-11 12:54:22,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
338,2024-03-11 12:54:22,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
339,2024-03-11 12:54:22,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
340,2024-03-11 12:54:22,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
341,2024-03-11 12:54:43,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
342,2024-03-11 12:54:43,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
343,2024-03-11 12:54:43,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
344,2024-03-11 12:54:43,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
345,2024-03-11 12:54:45,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
346,2024-03-11 12:54:46,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
347,2024-03-11 12:55:45,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
348,2024-03-11 12:55:45,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
349,2024-03-11 12:55:45,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
350,2024-03-11 12:55:45,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
351,2024-03-11 12:56:12,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
352,2024-03-11 12:56:14,159.84.181.226,192.168.182.130,34106,TCP,Deny,34,False
353,2024-03-11 12:56:32,34.107.243.93,192.168.182.130,55444,TCP,Deny,34,False
354,2024-03-11 12:56:32,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
355,2024-03-11 12:56:44,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
356,2024-03-11 12:56:45,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
357,2024-03-11 12:56:45,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
358,2024-03-11 12:56:46,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
359,2024-03-11 12:57:12,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
360,2024-03-11 12:57:37,192.168.182.2,192.168.182.130,46077,UDP,Permit,6,False
361,2024-03-11 12:57:37,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
362,2024-03-11 12:57:42,159.84.181.103,192.168.182.130,34108,TCP,Deny,34,False
363,2024-03-11 12:58:44,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
364,2024-03-11 12:58:44,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
365,2024-03-11 12:58:52,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
366,2024-03-11 12:58:52,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
367,2024-03-11 12:58:52,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
368,2024-03-11 12:59:32,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
369,2024-03-11 12:59:32,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
370,2024-03-11 12:59:45,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
371,2024-03-11 12:59:45,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
372,2024-03-11 12:59:45,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
373,2024-03-11 12:59:45,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
374,2024-03-11 13:00:44,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
375,2024-03-11 13:00:44,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
376,2024-03-11 13:00:44,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
377,2024-03-11 13:00:45,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
378,2024-03-11 13:00:47,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
379,2024-03-11 13:02:12,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
380,2024-03-11 13:02:44,142.250.179.99,192.168.182.130,53388,TCP,Deny,34,False
381,2024-03-11 13:02:44,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
382,2024-03-11 13:02:44,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
383,2024-03-11 13:02:45,192.168.182.2,192.168.182.130,37895,UDP,Permit,6,False
384,2024-03-11 13:02:45,192.168.182.2,192.168.182.130,37895,UDP,Permit,6,False
385,2024-03-11 13:02:45,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
386,2024-03-11 13:02:45,142.250.179.99,192.168.182.130,60348,UDP,Permit,6,False
387,2024-03-11 13:02:45,142.250.179.99,192.168.182.130,60348,UDP,Permit,6,False
388,2024-03-11 13:02:47,142.250.179.99,192.168.182.130,60348,UDP,Permit,6,False
389,2024-03-11 13:02:52,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
390,2024-03-11 13:02:52,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
391,2024-03-11 13:02:52,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
392,2024-03-11 13:02:52,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
393,2024-03-11 13:02:52,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
394,2024-03-11 13:03:51,34.117.237.239,192.168.182.130,54594,TCP,Deny,34,False
395,2024-03-11 13:03:51,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
396,2024-03-11 13:03:51,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
397,2024-03-11 13:03:51,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
398,2024-03-11 13:04:44,192.168.182.2,192.168.182.130,41022,UDP,Permit,6,False
399,2024-03-11 13:04:44,192.168.182.2,192.168.182.130,41022,UDP,Permit,6,False
400,2024-03-11 13:04:45,142.250.179.99,192.168.182.130,38840,UDP,Permit,6,False
401,2024-03-11 13:04:45,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
402,2024-03-11 13:04:47,142.250.179.99,192.168.182.130,38840,UDP,Permit,6,False
403,2024-03-11 13:04:52,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
404,2024-03-11 13:04:52,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
405,2024-03-11 13:05:43,34.117.237.239,192.168.182.130,54594,TCP,Deny,34,False
406,2024-03-11 13:05:43,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
407,2024-03-11 13:05:43,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
408,2024-03-11 13:06:45,142.250.179.99,192.168.182.130,43178,UDP,Permit,6,False
409,2024-03-11 13:06:45,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
410,2024-03-11 13:06:47,142.250.179.99,192.168.182.130,43178,UDP,Permit,6,False
411,2024-03-11 13:06:47,142.250.179.99,192.168.182.130,43178,UDP,Permit,6,False
412,2024-03-11 13:06:58,192.168.182.2,192.168.182.130,38103,UDP,Permit,6,False
413,2024-03-11 13:06:58,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
414,2024-03-11 13:06:58,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
415,2024-03-11 13:06:58,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
416,2024-03-11 13:06:58,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
417,2024-03-11 13:06:58,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
418,2024-03-11 13:06:58,192.168.182.2,192.168.182.130,54242,UDP,Permit,6,False
419,2024-03-11 13:06:58,192.168.182.2,192.168.182.130,34517,UDP,Permit,6,False
420,2024-03-11 13:06:58,192.168.182.2,192.168.182.130,54242,UDP,Permit,6,False
421,2024-03-11 13:07:00,34.107.221.82,192.168.182.130,36804,TCP,Deny,34,False
422,2024-03-11 13:07:00,192.168.182.2,192.168.182.130,39471,UDP,Permit,6,False
423,2024-03-11 13:07:00,192.168.182.2,192.168.182.130,37592,UDP,Permit,6,False
424,2024-03-11 13:07:04,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
425,2024-03-11 13:07:04,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
426,2024-03-11 13:07:04,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
427,2024-03-11 13:07:04,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
428,2024-03-11 13:07:10,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
429,2024-03-11 13:07:11,34.107.221.82,192.168.182.130,36804,TCP,Deny,34,False
430,2024-03-11 13:07:11,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
431,2024-03-11 13:07:13,192.168.182.2,192.168.182.130,57761,UDP,Permit,6,False
432,2024-03-11 13:07:13,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
433,2024-03-11 13:07:13,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
434,2024-03-11 13:07:18,34.107.243.93,192.168.182.130,55444,TCP,Deny,34,False
435,2024-03-11 13:07:18,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
436,2024-03-11 13:07:32,34.107.221.82,192.168.182.130,36804,TCP,Deny,34,False
437,2024-03-11 13:07:32,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
438,2024-03-11 13:07:32,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
439,2024-03-11 13:07:32,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
440,2024-03-11 13:07:37,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
441,2024-03-11 13:07:37,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
442,2024-03-11 13:07:37,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
443,2024-03-11 13:07:37,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
444,2024-03-11 13:07:42,34.107.221.82,192.168.182.130,36804,TCP,Deny,34,False
445,2024-03-11 13:07:42,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
446,2024-03-11 13:07:42,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
447,2024-03-11 13:07:44,159.84.181.103,192.168.182.130,59040,TCP,Deny,34,False
448,2024-03-11 13:07:52,34.107.221.82,192.168.182.130,36804,TCP,Deny,34,False
449,2024-03-11 13:07:54,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
450,2024-03-11 13:07:54,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
451,2024-03-11 13:07:59,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
452,2024-03-11 13:07:59,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
453,2024-03-11 13:07:59,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
454,2024-03-11 13:07:59,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
455,2024-03-11 13:07:59,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
456,2024-03-11 13:08:02,34.107.221.82,192.168.182.130,36804,TCP,Deny,34,False
457,2024-03-11 13:08:02,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
458,2024-03-11 13:08:05,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
459,2024-03-11 13:08:05,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
460,2024-03-11 13:08:11,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
461,2024-03-11 13:08:11,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
462,2024-03-11 13:08:12,192.168.182.2,192.168.182.130,34856,UDP,Permit,6,False
463,2024-03-11 13:08:12,34.149.100.209,192.168.182.130,46330,TCP,Deny,34,False
464,2024-03-11 13:08:17,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
465,2024-03-11 13:08:17,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
466,2024-03-11 13:08:17,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
467,2024-03-11 13:08:18,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
468,2024-03-11 13:08:42,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
469,2024-03-11 13:08:42,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
470,2024-03-11 13:08:44,192.168.182.2,192.168.182.130,43863,UDP,Permit,6,False
471,2024-03-11 13:08:44,142.250.179.99,192.168.182.130,48825,UDP,Permit,6,False
472,2024-03-11 13:08:44,142.250.179.99,192.168.182.130,48825,UDP,Permit,6,False
473,2024-03-11 13:08:44,142.250.179.99,192.168.182.130,48825,UDP,Permit,6,False
474,2024-03-11 13:08:44,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
475,2024-03-11 13:08:45,142.250.179.99,192.168.182.130,48825,UDP,Permit,6,False
476,2024-03-11 13:08:47,142.250.179.99,192.168.182.130,48825,UDP,Permit,6,False
477,2024-03-11 13:08:47,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
478,2024-03-11 13:08:47,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
479,2024-03-11 13:08:47,142.250.179.99,192.168.182.130,48825,UDP,Permit,6,False
480,2024-03-11 13:09:09,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
481,2024-03-11 13:09:11,34.149.100.209,192.168.182.130,46330,TCP,Deny,34,False
482,2024-03-11 13:09:11,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
483,2024-03-11 13:09:11,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
484,2024-03-11 13:09:20,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
485,2024-03-11 13:09:26,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
486,2024-03-11 13:09:26,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
487,2024-03-11 13:09:26,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
488,2024-03-11 13:09:26,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
489,2024-03-11 13:09:26,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
490,2024-03-11 13:09:32,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
491,2024-03-11 13:09:32,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
492,2024-03-11 13:09:32,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
493,2024-03-11 13:09:44,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
494,2024-03-11 13:09:44,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
495,2024-03-11 13:09:50,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
496,2024-03-11 13:09:50,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
497,2024-03-11 13:09:50,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
498,2024-03-11 13:09:56,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
499,2024-03-11 13:10:02,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
500,2024-03-11 13:10:02,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
501,2024-03-11 13:10:04,34.149.100.209,192.168.182.130,46330,TCP,Deny,34,False
502,2024-03-11 13:10:04,34.149.100.209,192.168.182.130,46330,TCP,Deny,34,False
503,2024-03-11 13:10:04,34.149.100.209,192.168.182.130,46330,TCP,Deny,34,False
504,2024-03-11 13:10:08,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
505,2024-03-11 13:10:08,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
506,2024-03-11 13:10:18,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
507,2024-03-11 13:10:18,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
508,2024-03-11 13:10:24,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
509,2024-03-11 13:10:30,159.84.181.226,192.168.182.130,40862,TCP,Deny,34,False
510,2024-03-11 13:10:30,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
511,2024-03-11 13:10:30,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
512,2024-03-11 13:10:30,10.70.68.218,192.168.182.130,60946,TCP,Deny,34,False
515,2024-03-11 15:56:29,159.84.181.226,192.168.182.130,57714,TCP,Deny,34,False
516,2024-03-11 15:57:53,192.168.182.2,192.168.182.130,39727,UDP,Permit,6,False
517,2024-03-11 15:57:53,192.168.182.2,192.168.182.130,59224,UDP,Permit,6,False
518,2024-03-11 15:56:29,159.84.181.226,192.168.182.130,57714,TCP,Deny,34,False
519,2024-03-11 15:58:18,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
520,2024-03-11 15:58:19,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
521,2024-03-11 15:58:36,192.168.182.2,192.168.182.130,50603,UDP,Permit,6,False
522,2024-03-11 15:58:48,192.168.182.2,192.168.182.130,45386,UDP,Permit,6,False
523,2024-03-11 15:58:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
524,2024-03-11 15:58:48,192.168.182.2,192.168.182.130,45386,UDP,Permit,6,False
525,2024-03-11 15:58:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
526,2024-03-11 15:58:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
527,2024-03-11 15:58:48,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
528,2024-03-11 15:58:49,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
529,2024-03-11 15:58:50,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
530,2024-03-11 15:58:52,159.84.181.226,192.168.182.130,52892,TCP,Deny,34,False
531,2024-03-11 16:00:07,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
532,2024-03-11 16:00:07,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
533,2024-03-11 16:00:07,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
534,2024-03-11 16:00:07,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
535,2024-03-11 16:00:51,159.84.181.226,192.168.182.130,52892,TCP,Deny,34,False
536,2024-03-11 16:00:51,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
537,2024-03-11 16:00:59,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
538,2024-03-11 16:00:59,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
539,2024-03-11 16:00:59,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
540,2024-03-11 16:01:00,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
541,2024-03-11 16:01:01,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
542,2024-03-11 16:01:39,34.149.100.209,192.168.182.130,44482,TCP,Deny,34,False
543,2024-03-11 16:01:39,34.149.100.209,192.168.182.130,44482,TCP,Deny,34,False
544,2024-03-11 16:01:39,34.149.100.209,192.168.182.130,44482,TCP,Deny,34,False
545,2024-03-11 16:01:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
546,2024-03-11 16:01:39,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
547,2024-03-11 16:02:02,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
548,2024-03-11 16:02:03,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
549,2024-03-11 16:02:04,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
550,2024-03-11 16:02:05,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
551,2024-03-11 16:02:11,159.84.181.226,192.168.182.130,52892,TCP,Deny,34,False
552,2024-03-11 16:02:11,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
553,2024-03-11 16:02:13,192.168.182.2,192.168.182.130,44938,UDP,Permit,6,False
554,2024-03-11 16:02:13,34.117.237.239,192.168.182.130,58300,TCP,Deny,34,False
555,2024-03-11 16:02:13,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
556,2024-03-11 16:03:03,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
557,2024-03-11 16:03:03,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
558,2024-03-11 16:03:03,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
559,2024-03-11 16:03:03,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
560,2024-03-11 16:03:12,34.117.237.239,192.168.182.130,58300,TCP,Deny,34,False
561,2024-03-11 16:03:12,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
562,2024-03-11 16:03:12,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
563,2024-03-11 16:03:12,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
564,2024-03-11 16:03:16,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
565,2024-03-11 16:03:16,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
566,2024-03-11 16:03:16,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
567,2024-03-11 16:03:19,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
568,2024-03-11 16:03:31,159.84.181.226,192.168.182.130,52892,TCP,Deny,34,False
569,2024-03-11 16:03:31,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
570,2024-03-11 16:03:49,34.107.243.93,192.168.182.130,37876,TCP,Deny,34,False
571,2024-03-11 16:03:49,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
572,2024-03-11 16:03:49,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
573,2024-03-11 16:03:49,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
574,2024-03-11 16:04:11,159.84.181.226,192.168.182.130,52892,TCP,Deny,34,False
575,2024-03-11 16:04:11,192.168.0.28,192.168.182.130,39842,TCP,Deny,34,False
576,2024-03-11 16:04:46,172.217.20.195,192.168.182.130,38434,TCP,Deny,34,False
